,Date,Tweets,Prices
13273,2015-09-25,GNW Genworth Financial Inc Stock Message BoardhttptcovgZF9b0SssGNW BHP AAPL IWM GNW stockmarket stock,28
13274,2015-09-25,aaronfrazer AAPL New iPhone 6s hits stores Friday httptconcQe52zftb,28
13275,2015-09-25,AAPL  Sharp Pressed to Find Investors httptconm7Ms0H4ZG httptcoXG5hVFJGig,28
13276,2015-09-25,YahooFinance Early movers BBRY FINL SPLS GOOGL AAPL amp more httptcohX0rh6ZvQW stocks httptcoXG5hVFJGig,28
13277,2015-09-25,InceptionTrader ya man this upgrade thing is going to mess up AAPL bad They are making you actually pay for phones now THEDEATHOF,28
13278,2015-09-25,XLK Technology Select Sector SPDR Bid SizehttptcoFX3m289XU4XLK WFC CAT AAPL XLK nasdaq nasdaqXLU Utilities Select Sector,28
13279,2015-09-25,All iPhone 6s bought from Apple and paid in full are unlocked httptcolYufIBAsm2 iDownloadBlog AAPL httptcoCYEfsqPnI5,28
13280,2015-09-25,Learn more about how to trade GOOGL AAPL CMI and more with httptcoXOfkUlTtHF httptcoa0A8YISHG3 httptcoLmo2fEXvlt,28
13281,2015-09-25,TWTR needs an activist investor or needs to be brought under the umbrella of a more sound mgmt team GOOGL AAPL FB etc,28
13282,2015-09-26,BLUE Bluebird Bio Inc 52Wk Lowhttptcomvl7IIwHmDBLUE QTMM IBB AAPL BLUE pennystocks pennystocks,28.0
13283,2015-09-26,New pink iPhones prove popular as record weekend sales expected AAPL httptco8yRRD02Lzh,28.0
13284,2015-09-26,How Pebbles new smartwatch compares with the Apple Watch httptcoTfrBXxETaA AAPL httptcoyohTZlHnRt,28.0
13285,2015-09-26,RT ConceptGrp Wall Streets already predicting what an electric car may mean for Apples bottom line httptcodiGUkBBSXr  AAPL http,28.0
13286,2015-09-26,GPRO Another blast from the past  httptcoIEBPpPKizf AAPL GILD GOOG GOOGL PCLN SPY Z QQQ NFLX GL httptco6GtxeYO85j,28.0
13287,2015-09-26,RT businessinsider What its actually like inside one of Chinas fake Apple Stores AAPL httptcodPwsgZZ95u,28.0
13288,2015-09-26,Groupon Getting Leaner httptcoQACO2zhTEC httptcoZNPhT5QSek stocks trading investing FB AAPL httptcoXG5hVFJGig,28.0
13289,2015-09-26,RT Sourcingstocks httptco7HuK9APVun had great calls on TWTR AAPL and FIT in early August  sourcingstocks NASDAQ NYSE http,28.0
13290,2015-09-26,DUST Direxion Daily Gold Miners Bear 3x Shares Market CaphttptcouvclmF7CtcDUST WMIH AAPL GOOG DUST stock finance,28.0
13291,2015-09-26,AAPL Apple Inc Day Lowhttptcow1o2F5aTO7AAPL SCO AA GPRO AAPL stocks investing,28.0
13292,2015-09-26,RT ConceptGrp Wall Streets already predicting what an electric car may mean for Apples bottom line httptcodiGUkBkhyR AAPL http,28.0
13293,2015-09-26,Twitter Stock buzz SPY AAPL FB CAT CRGP 0230 pm stocks finance stockmarket StockPicks,28.0
13294,2015-09-26,PCs Tablets Phones to Decline as Users Swap Devices Says Gartner  Tech Trader Daily  AAPL INTC MSFT HPQ httptcoCRGQM3jGbL,28.0
13295,2015-09-27,AMBA Ambarella Inc ShareshttptcoKfOqgOhcl5AMBA NUGT AAPL EDAP AMBA tradeideas investing httptcoXG5hVFJGig,28.0
13296,2015-09-27,StuartHarker RT DearAndrianna 3D Touch Is Apples New Secret Weapon  tech innovation AAPL  httptcoKPeIX5JzFf cybatarc,28.0
13297,2015-09-27,Does the Rise of the Apple Watch Make These Luxury Watch Stocks a Sell httptcoaSPF8fYS3I  AAPL,28.0
13298,2015-09-27,MYEC MyECheck Inc QuoteshttptcojfpJ9oStMhMYEC CAT AAPL PBMD MYEC stockmarket shareNAT Nordic American Tanker Shipping,28.0
13299,2015-09-27,Divergence Drivers And The Dollar httptcohkJe7i1y6l httptcoJlYeulNmT2 stocks trading investing FB AAPL,28.0
13300,2015-09-27,RT TCBFx The Closing Bell is out httptcoxx5SUmDc3t EURUSD GBPUSD USDJPY AUDUSD SPY TWTR GPRO YHOO LNKD FB AAPL BRD CAT,28.0
13301,2015-09-27,NFLX Netflix Inc Yieldhttptco5TOVc2BVfoNFLX ADSK AAPL WMIH NFLX stocks finance,28.0
13302,2015-09-27,FB JPM BX GOOGL AAPL TSLAIndias Modi Calls Internet Key to Dream of 20 Trillion Economy httptcoXG5hVFJGig,28.0
13303,2015-09-27,AAPL Apple Inc EOD Datahttptcom1XRwtawGSAAPL UAL BLPIX SBUX AAPL finance pennystocks,28.0
13304,2015-09-27,The Wisconsin Alumni Research Foundation Sues Apple over A9X Processor httptcomlHvhQZoSj PatentlyApple AAPL,28.0
13305,2015-09-27,EVHC Envision Healthcare Holdings Inc Stock ForumhttptcoAg7ES0dhVwEVHC EWK NUGT AAPL EVHC nasdaq stockmarket,28.0
13306,2015-09-27,businessinsider Apple has invented a mysterious new emoji AAPL httptcoHKSBkB8rfU httptco6nG0xbpVnr,28.0
13307,2015-09-27,RT philstockworld Hedging for Disaster  Trades that Protect you when the Markets Fall SPY DIA QQQ AAPL  httptcoLugjrMX6lM,28.0
13308,2015-09-27,RT DennyT14 AAPL Apple Inc Bidhttptco3bACt94g6tAAPL POT DIA RAI AAPL stockmarket stocks,28.0
13309,2015-09-27,AAPL Apple Inc PE RatiohttptcoGlhqTAs7V3AAPL PHLAX AHS GOOGL AAPL finance stockmarket,28.0
13310,2015-09-27,RT Sourcingstocks httptco7HuK9APVun had great calls on TWTR AAPL and FIT in early August  sourcingstocks NASDAQ NYSE http,28.0
13311,2015-09-27,KKPNY Koninklijke KPN NV Short SaleshttptcojO1IuICKQaKKPNY GLD SMH AAPL KKPNY stock investing httptcoXG5hVFJGig,28.0
13312,2015-09-27,RT httptcohcvDEmmt2h RT stockaced BZQ ProShares UltraShort MSCI Brazil FilingshttptcojnscRM6Q0dBZQ ITCIN AAPL GG BZ,28.0
13313,2015-09-27,AAPL Apple Inc VolumehttptcoTuElOlRq4SAAPL AVXL SH GDXJ AAPL stock finance,28.0
13314,2015-09-27,AAPL Apple Inc Day LowhttptcotNAz4N0sj3AAPL QCOM OTIC PETX AAPL stockmarket stocks,28.0
13315,2015-09-27,RT SAI Apple has invented a mysterious new emoji AAPL httptcoiPQnqP7QCL httptcoop4rWywmeK,28.0
13316,2015-09-27,RT SeekingAlpha Weighing The Week Ahead Will Global Weakness Drag Down The US Economy httptcoNgDdv3lOsI AAPL APPLE F GILD S,28.0
13317,2015-09-27,RT DearAndrianna roomeezon RT DearAndrianna 3D Touch Is Apples New Secret Weapon  tech innovation AAPL  httptcoXG5hVFJGig,28.0
13318,2015-09-27,AAPL Short Sales Updated Sunday September 27 2015 111052 AM EA VLTC ITB UNG httptcokhRF4hTQve,28.0
13319,2015-09-27,RT FloorTrader212 Hwayoutaline made the move to investFeed join me on there and earn posting stocks httptcoC24oQfcKMs AAPL SPY,28.0
13320,2015-09-27,The Identity Crisis At Ruby Tuesday httptcoC3g0lnUePi httptcoJlYeulNmT2 stocks trading investing FB AAPL,28.0
13321,2015-09-27,VXX iPath SampP 500 VIX ShortTerm Futures ETN ExchangehttptcoQcB2At55M4VXX REGN AAPL CVX VXX stockm httptcoXG5hVFJGig,28.0
13322,2015-09-27,ECL Ecolab Inc Company Infohttptco7fpW31VrcYECL AYI AAPL CLS ECL tradeideas investing,28.0
13323,2015-09-28,toptickertweets AAPL SPY FB AA IBB FinTech trading httptcoNKDRUaTly8 20150928 100007801,28
13324,2015-09-28,Apple  13 millions diPhones vendus pour le weekend de lancement  bourse finance AAPL httptcoMIJoHxEe5q,28
13325,2015-09-28,RT JustinPulitzer Weekend Review VIDEO 927 SPY IWM QQQ IBB GILD AAPL AMZN GOOGL FB NFLX TSLA AMBA httptcoXG5hVFJGig,28
13326,2015-09-28,AAPL MSFT GOOGLIs Tim Cook predicting tablet takeover in homeshttptcoCEFLZENBrU,28
13327,2015-09-28,PRTA Prothena Corp YieldhttptcoylP717BsB9PRTA UGA AAPL XLI PRTA stock stocks,28
13328,2015-09-28,RT cicelydyson Apple said it has sold more than 13 million of its latest iPhones AAPL httptcomJ62krVTZ7 via WSJ httptcok2ixOp,28
13329,2015-09-28,RT PuruSaxenaWMgt AAPL  when a stock sells off on good news you know the best has been discounted bearmarket,28
13330,2015-09-28,Apple reports record sales of iPhone6s 6s Plus in first weekend httptcoycTq6MojOh China AAPL,28
13331,2015-09-28,Free Video Trading Psychology Series Hope httptcoiEuvk3mzSY trading startups stock AAPL money investor angel,28
13332,2015-09-28,3 quick in and out trades already on AAPL AMZN and FB All call trades Gotta love this volatility provides a lot of opportunities,28
13333,2015-09-28,FB News Actives on open  CBOE AAPL FB DIS GILD AMZN WFC httpstcoVGKGbgf2BC  Analyze httpstcoTQc9eC1Wte,28
13334,2015-09-28,RT WSJ Apple says it has sold more than 13 million iPhone 6s and 6s Plus models since launch httptcoQRuYJilpHS AAPL,28
13335,2015-09-28,RT Benzinga BloodMoon triggering a bloodbath in markets See what karlsnyder RedDogT3 SteadyTrader think DPZ AAPL AA C httpst,28
13336,2015-09-28,Apple 6S cycle off to good start says Piper Jaffray AAPL Full Story httptcoimLdp7DEl0,28
13337,2015-09-28,Apple Why Im Ignoring Opening Weekend iPhone Sales httptcolGIcdkETGn AAPL,28
13338,2015-09-28,InvenSense Sweeps Apple Designs But Amazon Win Is More Interesting httptcoTIM5n2QLT8 AAPL APPLE INVN,28
13339,2015-09-28,RT NixonInvesting Spotify and Netflix oust Rolex and Sony as most desired brands AAPL httptcotnYwr7esYk,28
13340,2015-09-28,WPWR Well Power Inc Bid SizehttptcolxCTrBvc5kWPWR AMLP AAPL CYTX WPWR share stocks httptcoXG5hVFJGig,28
13341,2015-09-28,Blackphone 2 Review A Slick But Very Expensive Prophylactic For Your Android Security Woes AAPL  httptcoXG5hVFJGig,28
13342,2015-09-28,Should You Upgrade To The New Apple IPhone Or Stick To Your Old Phone AAPL httptconjs90WewDT,28
13343,2015-09-28,RT nlynnbogart Breaking Apple sold over 13 million iPhone6S and 6S Plus smartphones in first weekend setting new sales record AAPL,28
13344,2015-09-28,For an easy way to follow the stocks you are interested in like AAPL try MarketScan for iOS httptco9cjfKLhZyj,28
13345,2015-09-28,RT KimbleCharting Break of this support line bad for tech bulls NDX AAPL QQQ httptcobQ8N47DzKU httptcouNFLN8e5NP,28
13346,2015-09-28,RT WaltBTIG AAPL first weekend data is out and heres how it compares httptcoutTpjsxvd2,28
13347,2015-09-28,AAPL Apple Inc CharthttptcooWKr6dKTd9AAPL FB LNKD RSP AAPL stock finance httptcoXG5hVFJGig,28
13348,2015-09-28,RT DayTradersGroup High option volume httptcoAbF0zEfyVV IWM QQQ AAPL VXX FB EEM BAC AA USO NFLX C TLT BABA AMZN TSLA ,28
13349,2015-09-28,RT philstockworld Hedging for Disaster  Trades that Protect you when the Markets Fall SPY DIA QQQ AAPL  httptcoLugjrMX6lM,28
13350,2015-09-28,RT optionalarmchat We only focus on a handful of stocks that move well AAPL FB NFLX GOOGL AMZN TSLA LNKD BABA GILD REGN BIIB ,28
13351,2015-09-28,Breaking Apple sold over 13 million iPhone6S and 6S Plus smartphones in first weekend setting new sales record AAPL,28
13352,2015-09-28,RT optionalarmchat If you tradewatchchart FB TSLA AMZN GOOGL NFLX AAPL LNKD FIT REGN take a FREE TRIAL httptco6GtxeYO85j,28
13353,2015-09-28,Think VWs stock can make you rich on a rebound Think again AAPL httptcoiehrD1wI90,28
13354,2015-09-28,toptickertweets AAPL SPY AA FB IBB FinTech trading httptcoNKDRUaTly8 20150928 092504779,28
13355,2015-09-28,Tim Cook met with Indias Prime Minister discussed Apple Pay iPhone 6s possible manufacturing httptcoNC5oBiRTEO 9to5Mac AAPL,28
13356,2015-09-28,RT SentiQuant toptickertweets AAPL SPY IBB SPX FB FinTech trading httptcoi0eU4qD2XW 20150928 151107386,28
13357,2015-09-28,All out of TSLA AAPL GPRO puts for solid gains 100 cash for now httptcoBiojyIVIlN,28
13358,2015-09-28,Autonomous Vehicles Arrive In 3 Years In 3 Stages  httptcouVQicfSnbJ AAPL GOOG PCLN K,28
13359,2015-09-28,DRUDGEREPORT wait till the market rallies AAPL will go up very quickly,28
13360,2015-09-28,flargh imorefirehose AndStill I love how Apple has been doomed since Steve jobs RIP and its AAPL that stays undefeated,28
13361,2015-09-29,Trading of GOOGL AAPL and more has never been this easy httptcofLHpdTajHz httptcouEU7yj4sZl httptco6GtxeYO85j,27
13362,2015-09-29,CityFALCON score gives top rated news for FREE bigdata AAPL TSLA httptcodPpKdbV6WC httptcoZ83eLJdIDg,27
13363,2015-09-29,Google unveils new Nexus phones aimed at highend customers AAPL httptcoS6DviHMrfm httpstco3hbJZ9Ozin httptcoBkdTLlpamh,27
13364,2015-09-29,AAPL DISCHINO Record sales pps tanks busted downyup rotten apple DISCHINO httptcoeZPliRpEF5,27
13365,2015-09-29,AAPL GOOG FB TWTRApple CEO Tim Cooks privacy letter is a huge shot at GooglehttptcopLfmsxZ9AH httptcoRBfA8LcTJ0,27
13366,2015-09-29,Fully automated trading Sign up for our free trial and trade GOOGL AAPL CMI GS httptcoPRHUB2K7sB  httptcoIFXe4VLiF2,27
13367,2015-09-29,DXSSX Direxion Monthly SampP 500 Bear 2X Newshttptco9Kj9y0vcyhDXSSX EBAY AAPL XIUTO DXSSX stocks nasdaq,27
13368,2015-09-29,Anyone need an Apple 6SPlus near Peninsula Sealed iPhone6SPlus 64GB Space Gray ATampT httptcopdhZzuS3Gd AAPL httptco5cWU8ubpRX,27
13369,2015-09-29,Apple Slapped With 7 Counts Of Patent Infringement Over iCloud Encryption Technology httptcoqqBHh6NwFG AAPL httptcoqIko9qJa25,27
13370,2015-09-29,BlackBerry Q2 Earnings Reviewing Software Outlook And The Android Strategy httptco632rVR23cV by Trefis Team BBRY GOOG AAPL,27
13371,2015-09-29,AAPL Apple Inc Investor OpinionshttptcoxLDXIEcAWqAAPL HGUTO AAPL VTI AAPL stock stock,27
13372,2015-09-29,Gain from movement in these buzzing assets NVAX AAPL GOOG DJIA USDJPY httptcoUCpGONFQx1 httptcovEfiedKzbg,27
13373,2015-09-29,RT QPConsumer AAPL News Apple slapped with Buy at Sterne Agee CRT Firm likes uniquely httptcox78Yiq6xwC  Analyze httpst,27
13374,2015-09-29,AAPL investorpaul 13 million iPhones sold but so what No investorpaul httptcoNv5tqkXWJl,27
13375,2015-09-29,RT philstockworld Double Bottom or Look out Below for the Stock Market QQQ Hedging AAPL JengaPlay  httptcoOrL6ePcwov httpt,27
13376,2015-09-29,RT DayTradersGroup MU Micron upgraded to outperform by WFC httptcoqHTo6ZvGML SPY XLK QQQ XLI INTC AAPL DayTradersGroup,27
13377,2015-09-29,AAPL dannyzee84 Called a bear market Permabulls getting friedddd dannyzee84 httptcothu9Tv4ezB,27
13378,2015-09-29,TBEV High Performance Beverage Co Last PricehttptcorOZ1SizLx7TBEV TBT CPB AAPL TBEV share pennystocks,27
13379,2015-09-29,Apples 13million iPhone weekend What the analysts said updated AAPL httptco5Xv2kH3M40,27
13380,2015-09-29,Bought 100 Lots JPN225 170550 EURUSD SPX DJIA DAX AAPL httptcoXG5hVFJGig,27
13381,2015-09-29,Detailed Benchmarks Show iPhone 6s Is The Fastest Phone In The World AAPL GOOG httptcoF7NwqGpxmx,27
13382,2015-09-29,RT YahooFinance Early movers YHOO MCD AAPL MSFT LLY amp more httptco8jh4Rdh8bY httptcoXG5hVFJGig,27
13383,2015-09-29,RT StreetInsider Sterne Agee CRT Starts Apple AAPL at Buy Over 50 of iPhone Users Havent Upgraded to Larger Screens Says Analyst ht,27
13384,2015-09-29,Pier 1 Imports Calling All Activists httptcohVDIoYZ8IR httptcoJlYeulNmT2 stocks trading investing FB AAPL,27
13385,2015-09-29,sanglucci  finally gonna get that monster short hes been waiting for  per AAPL i smell a milly sniff sniff,27
13386,2015-09-29,Mix en Wall St SampP 1884 012 Dow 16049 030 Nasdaq 4517 059 por AAPL Apple 301 Spreads IBEX 006 GN httptcoMLVMaKDm3a,27
13387,2015-09-29,RT ybfmiami Goldman Sachs Picks 11 Stocks with Big Upside Potential httptcoCiV0qvAxgp via TheStreet AAPL GOOGL MA,27
13388,2015-09-29,AAPL Conservative Exit  Apple Inc AAPL Conservative Exit at 10825 on 29Sep15 0329 PM EST httptcoUeXbikD1xF,27
13389,2015-09-29,FB AAPL GOOG TSLA AMZN De nouveau notez que les valeurs  bta lev sont celles qui pourraient le plus vite chuter,27
13390,2015-09-29,stockforums  AAPL Apple Inc Current PricehttptcogelX9mTnhWAAPL NFLX AGG  httptcofZrecoKMtF httptcoOuRZdKHyOo,27
13391,2015-09-29,AAPL Apple Inc Askhttptcon6QTNsLM2nAAPL AEZS UPLIN SKX AAPL investing investing,27
13392,2015-09-29,RT FoolHeadlines Inside Apples Newest iPhone Lurks a Familiar Foe httptcov4u82cqiMX  AAPL,27
13393,2015-09-29,Apple Inc AAPL Assures it Wont Use Your Personal Data  TickerLens AAPL Apple httptcoejRkBgGbGf  httptcoXG5hVFJGig,27
13394,2015-09-29,PSEC Company Info Updated Tuesday September 29 2015 075921 AM AAPL OIH TSLA KRE httptcoqA48JYUQMF,27
13395,2015-09-29,Indicator Envelopes signaled a Buy for AAPL at 11091 stockmarket httptconEFUe5hWKn httptcoYrsiu80F7b,27
13396,2015-09-29,Credit leads BloombergTV markets amp cycle rolling over junk bond trainwreck SPY XLF XLE GLD SLV AAPL FB  httptcoXG5hVFJGig,27
13397,2015-09-29,RT TickerLensAAPL Sign In httptcowYCHocBbb7 AAPL,27
13398,2015-09-29,JPM Kinder Morgan Inc EPShttptcoBWqS2Q7ZO2JPM RSX GE AAPL JPM finance stockKMI Coca Cola Co Ask Size,27
13399,2015-09-29,AAPL Apple updates Xcode to 701 fixes app thinning issue httptcowSUrv7J8nB MaximumPenny httptcoXG5hVFJGig,27
13400,2015-09-30,RT jfahmy The average investors obsession and overweight position in AAPL will cause them more frustration than they realize,27
13401,2015-09-30,Apple AAPL is back to being a boring stock and doesnt move much  AAPL is a strong buy below 100 if we see another panic sell off,27
13402,2015-09-30,Chatter GOOG may take stake GPRO  Been saying ages with video content King makes sense for YouTube or FB  CNBC jimcramer AAPL,27
13403,2015-09-30,Dont let the gap fool you watch AAPL,27
13404,2015-09-30,RT AAPL HFT Algos BROKE 10980 in SIGMAX CROSSFINDER ATS LX  0934 PT 10800 Quant MSFT FB GPRO AMZN GOOG TSLA NFLX QQQ,27
13405,2015-09-30,Mizuho Doesnt See Apple Watch Moving The Needle Anytime Soon AAPL httptcoBJzV9eNH9B,27
13406,2015-09-30,RT NixonInvesting Carl Icahn Considering buying more Apple AAPL httptcogc9W37pcll,27
13407,2015-09-30,6 Best Analyst Rated Stocks in Last 7 Days NKE AGN VRX AAPL YHOO ADSK View all ratings here httpstcoiU8lRcYMF2,27
13408,2015-09-30,AAPL Rally is feeble with concerns over pushed back earnings report date to 1028 spooking traders Sell rallies,27
13409,2015-09-30,Option Millionaires jimmybob AAPL 10926 hanging onto green for now httptcodecnQSRQYx,27
13410,2015-09-30,How many people will take CarlCIcahns AAPL comments out of context,27
13411,2015-09-30,Apple rakes in 513 on every iPhone 6s Plus sale AAPL httptcoqjhG7IV5HU,27
13412,2015-09-30,Icahn thinking of upping Apple stake Cook states enterprise sales hit 25B AAPL httptcoFG6Ria9YNt,27
13413,2015-09-30,Apple Is Building Its Largest Startup Ever AAPL httptcorDStkWmQkS,27
13414,2015-09-30,RT AAPL HFT Algos triggered SELL in SIGMAX CROSSFINDER ATS LX  0950 PT 10800 Quant MSFT FB GPRO AMZN GOOG TSLA NFLX QQQ,27
13415,2015-09-30,Access curated tweets high relevancy less spam  US Tech Giants httptco5QuR4t5CgU AAPL GOOGL MSFT FB  httptcoIFXe4VLiF2,27
13416,2015-09-30,AAPL BUY BUY BUY BREAKOUT AHEAD,27
13417,2015-09-30,videoVolkswagen Touareg Germanys Most Understated SUV Has Aged Well AAPL httptcoARG4OmJmDP,27
13418,2015-09-30,RT AAPL HFT Algos triggered SELL in SIGMAX CROSSFINDER ATS LX  0922 PT 10800 Quant MSFT FB GPRO AMZN GOOG TSLA NFLX QQQ,27
13419,2015-09-30,Stocks in play mircoles 30 de septiembre 2015AAPL FB TWTR YHOO NVAX ESPR SUNE FCX MU GPRO EZCH WDC HZNP BABA GPS,27
13420,2015-09-30,RT MarketWatch Google unveils everything Apple launched but cheaper httptcol9MKhtiYZW GOOG AAPL,27
13421,2015-09-30,Over 50 percent of 9to5mac readers staying with Apple Music AAPL httpstcoifXfjHgjMe by Moaz httptcos42IqvVbLZ,27
13422,2015-09-30,AAPLWinners And Losers From The Apple CarhttptcoJ8c0VN6pl1,27
13423,2015-09-30,Apple CEO Cook shuts the door on iOS Mac OS X merging AAPL aapl News ApplehttptcoozPCoBzVdh httptcoVwX6AZeag6,27
13424,2015-09-30,Apples Insurmountable Lead Over Commodity ARM Processors AAPL httptcosbVJj5cpv0,27
13425,2015-09-30,See why these assets are trending in 1 watchlist Greececrisis AAPL EURUSD GOOG SPX httptcov9mVkVKwOD httptcoICJCGOWxSx,27
13426,2015-09-30,AAPL has a long history of forming bearish patterns just prior to a significant rally to the upside RedDogT3,27
13427,2015-09-30,RT EvanMedeiros NEW VIDEO market recap following todays bounce httptcoHNOH5iz9wV SPY IWM UNG AAPL TWTR BABA GPRO amp more,27
13428,2015-09-30,Why is AAPL underperforming so much after iPhone 6s numbers Can someone enlighten me,27
13429,2015-09-30,RT FocusTaiwan HonHai to team up with Apple to buy Sharp LCD unit stake report AAPLhttptcoew7uZDHGjT httptcou3NxibEUOs,27
13430,2015-09-30,Defeat Devices  Financial Review GM GS RAI S JAPAF VLKAF AAPL TSLA YHOO BABA httptco23jVIL4iF4 httptcoXG5hVFJGig,27
13431,2015-09-30,AAPL heading for another red day Unfortunately on of the few longterm stocks my fund holds,27
13432,2015-09-30,Nonprofessional tabloid bs Marketwatch AAPL DIA QQQ SPY httptcoFDdJeKmMye httptcoXG5hVFJGig,27
13433,2015-09-30,The One Smartphone Market Your iPhone 6S Needs To Dominate AAPL httptcoPNq05OxRaA,27
