,Date,Tweets,Prices,Comp,Negative,Neutral,Positive,target
14784,2015-11-20,FOLD Amicus Therapeutics Inc Investor OpinionshttpstcoGsPW4snr3YFOLD AXPW AAPL MCD FOLD tradeideas pennystocksFREE,29.825001,0.0,0.0,1.0,0.0,1
14785,2015-11-20,AAPL I dont get people complaining was 11075 not too long ago this is an ATM sorry if you cant make  Close between 119120,29.825001,0.0752,0.054,0.879,0.067,2
14786,2015-11-20,Apple iPad Pro Is A Bust httpstcoZeGDAmXZeY MSFT AAPL apple,29.825001,0.0,0.0,1.0,0.0,1
14787,2015-11-20,RT markelizondo521 Fri 20 Nov 2015 033000 GMT Top 10 Hottest Stocks  IBM GOOGL AAPL TSLA FB  httpstcoixA5abyd2J st,29.825001,0.2023,0.0,0.909,0.091,2
14788,2015-11-20,petrakeist RT MartinVanA This is what we do Pretty much daily Come and try it out For Free  AAPL VXX SP httpstcooRcP35oMQj,29.825001,0.7579,0.0,0.755,0.245,2
14789,2015-11-20,DozenStocks Dow Stocks Trend KO BA DIS TRV HD JNJ V INTC JPM PG MCD MRK MSFT UTX GE AAPL GS WM httpstcoJChXYhKfGC,29.825001,0.0,0.0,1.0,0.0,1
14790,2015-11-20,BayStreetBlog Do Apple special events affect Apple shares httpstcomKpXNcSuzt AAPL httpstcoTukijFolOg,29.825001,0.5994,0.0,0.647,0.353,2
14791,2015-11-20,toptickertweets AAPL KBIO SPY DAX SRPT FinTech FinServ httpstcovn5AdIm3L7 201511200925  httpstcoXG5hVFJGig,29.825001,0.0,0.0,1.0,0.0,1
14792,2015-11-20,vanderhorstn RT MartinVanA This is what we do Pretty much daily Come and try it out For Free  AAPL VXX  httpstcooRcP35oMQj,29.825001,0.7579,0.0,0.745,0.255,2
14793,2015-11-20,Benefits Of Apple Enterprise Deals Flow One Way httpstcoVDGRsq0228 IBM MSFT AAPL CSCO,29.825001,0.3818,0.0,0.822,0.178,2
14794,2015-11-20,bosocial RT PortfolioBuzz See why these assets are trending in 1 watchlist AAPL DAX FBEC GOOG UNH    httpstcoVBwZugGSyO,29.825001,0.1779,0.0,0.904,0.096,2
14795,2015-11-20,HalftimeReport CNBC kevinolearytv AAPL 119 LONG Apple TV live streaming 2016 MT spacemenagerie Margins expanding He hasnt a clue,29.825001,0.0,0.0,1.0,0.0,1
14796,2015-11-20,SentiQuant sentishiftup VXX BIIB SPX VRX AAPL FinTech FinServ httpstcoJYkUIhKrtY 201511200800,29.825001,0.0,0.0,1.0,0.0,1
14797,2015-11-20,RT MorpheusTrading AAPL approaches test of 50day MA for third time in past 6 weeks increasing odds of a breakdown on each test big re,29.825001,0.0,0.0,1.0,0.0,1
14798,2015-11-20,Consider 3m For Its Solid All Around Performance httpstcoJgLL1gX0dZ httpstcoJlYeulvLus stocks trading investing FB AAPL,29.825001,0.1531,0.0,0.897,0.103,2
14799,2015-11-20,Apple Slowdown In India httpstco9AsaYHql5s AAPL,29.825001,0.0,0.0,1.0,0.0,1
14800,2015-11-20,Closed Sell 10000 Lots EXXON 8044 for 310 pips total for today 310 pips EURUSD AAPL SPY,29.825001,0.0,0.0,1.0,0.0,1
14801,2015-11-20,andreascseh BiotechPays HalftimeReport kevinolearytv China is dead India is dying AAPL is a ponzi fraud httpstcoPS4bH3TOO8 portfoli,29.825001,-0.8442,0.367,0.633,0.0,0
14802,2015-11-20,JohnyTradr Is Monster Beverage Overvalued httpstcoJUNgfx5F5I httpstcoT1ylcVgryK stocks trading investing FB AAPL,29.825001,0.0,0.0,1.0,0.0,1
14803,2015-11-20,traderclubtirol RT godmodetrader Das Ende von PayPal und Visa brse finanzen AAPL httpstcoSxzr6RbECV httpstcovhG8FOL5WP,29.825001,0.0,0.0,1.0,0.0,1
14804,2015-11-20,Apple iPad Pro Is A Bust aapl httpstcongXOSwju1l MSFT AAPL,29.825001,0.0,0.0,1.0,0.0,1
14805,2015-11-20,RT GriffHernandez Reminder to GTATQ AAPL ASF Furnaces Mesa FTZ 221 will lower the cost basis for all Tier 1 2 amp 3 Mesa ASF BABA htt,29.825001,-0.296,0.087,0.913,0.0,0
14806,2015-11-20,RT wlstcom Fitbit Apple Watch demand up ahead of holidays AAPL httpstcoS6DviI426U httpstcoZPpjSuVHWF httpstcoPgyZEVCDAL,29.825001,0.2732,0.093,0.745,0.161,2
14807,2015-11-20,RT markelizondo521 Fri 20 Nov 2015 232021 GMT Top 10 Hottest Stocks  IBM GOOGL AAPL TSLA FB  httpstcoixA5abyd2J st,29.825001,0.2023,0.0,0.909,0.091,2
14808,2015-11-20,RT kthirum1 startup124 RT MobilePotpurri FirstAlerts OneLink a HomeKit competitor to NestProtect Nest AAPL GOOG S httpst,29.825001,0.0,0.0,1.0,0.0,1
14809,2015-11-20,Fri 20 Nov 2015 013500 GMT Top 10 List is out GS TSLA AAPL AMZN GOOGL  httpstcoUbgjQ0gWkI,29.825001,0.2023,0.0,0.899,0.101,2
14810,2015-11-20,COBI recovering EOD ARCSD  BIEI KBIO OWOO GLDG HART MJNA HEMP BTFL WRFX CAPV SLNN GNPT AAPL GOOG AVXL AEZS BBRY WYNN,29.825001,0.0,0.0,1.0,0.0,1
14811,2015-11-20,GBSN short this nonsense please pennystocks stocks stockmarket AAPL,29.825001,-0.2083,0.252,0.563,0.185,0
14812,2015-11-20,etfguide STOP overpaying for investment advice Heres the fix httpstcoEdc9PgrLUQ AAPL NFLX TSLA FB G httpstcoqzudhFN46a,29.825001,-0.4466,0.173,0.827,0.0,0
14813,2015-11-20,AAPL  Intel Corps Biggest Kaby Lake Chip Could Be a Great Fit for Apple Incs Next 5K iMac httpstco8NlFmO7BQu,29.825001,0.765,0.0,0.708,0.292,2
14814,2015-11-21,httpstco0aD4seCQoT SuperTrades subscription for 9079 per yr  BARGAIN GPRO AAPL stocks trading,29.6312505,0.368,0.0,0.813,0.187,2
14815,2015-11-21,SHIAMANI   TalkMarkets How Not to Lose a Fortune Shorting Stocks LL VRX AAPL httpstcosPefNjakZL,29.6312505,0.3089,0.0,0.842,0.158,2
14816,2015-11-21,AAPL Technical Analysis Video 11202015 httpstcozpINcVMJQa,29.6312505,0.0,0.0,1.0,0.0,1
14817,2015-11-21,Man swings samurai sword at Apple store terrifies customers AAPL httpstcoS6DviHMrfm httpstcoAcfUTUQbKD httpstconeppM76XNf,29.6312505,-0.5574,0.231,0.769,0.0,0
14818,2015-11-21,AAPL Apple Inc Prev ClosehttpstcovGHqlRfpTsAAPL DCI TBT IWM AAPL stock nasdaq,29.6312505,0.0,0.0,1.0,0.0,1
14819,2015-11-21,RT IHNewsDesk GLD SPDR Gold Trust Shares OpenhttpstcouueSrz1I0SGLD HAVELLSIN AAPL YANG GLD invest stocks,29.6312505,0.6705,0.0,0.686,0.314,2
14820,2015-11-21,Earnings for week of 1123 to 1127 httpstcoiSqP05DwUQ SPY QQQ IWM DIA AAPL AMZN BABA stockmarket stocks finance money TZA,29.6312505,0.0,0.0,1.0,0.0,1
14821,2015-11-21,RT markelizondo521 Sat 21 Nov 2015 010521 GMT Top 10 Hottest Stocks  IBM GOOGL AAPL TSLA FB  httpstcoixA5abyd2J st,29.6312505,0.2023,0.0,0.909,0.091,2
14822,2015-11-22,Gain from movement in these buzzing assets FTSE100 AAPL DAX EURUSD httpstcorMQSWI66yX httpstcorxlTocOjyU,29.6312505,0.6249,0.0,0.683,0.317,2
14823,2015-11-22,TSLA Tesla Motors Inc BidhttpstcouH2ghut3BHTSLA FRMA IVNTO AAPL TSLA stock finance,29.6312505,0.0,0.0,1.0,0.0,1
14824,2015-11-22,AAPL mick Apple Inc AAPL mick httpstcoZIZkwBh5Ub,29.6312505,0.0,0.0,1.0,0.0,1
14825,2015-11-22,Apples recent move higher could run out of steam at the end of November AAPL httpstcoZ3uGPdSMds,29.6312505,0.0,0.0,1.0,0.0,1
14826,2015-11-22,ymscapital redacre JacobPlieth you should do your DD and avoid asking the general public questions on how to invest TSLA AAPL,29.6312505,-0.296,0.099,0.901,0.0,0
14827,2015-11-22,Sunday links picking pickers  httpstcoxUENYcVtqE AAPL GOOG PCLN K,29.6312505,0.0,0.0,1.0,0.0,1
14828,2015-11-23,RT ADVFNplc AAPL  Apples New Rumored Service Could Be Bad News for PayPal httpstcoxx5B3WtKFo,29.4375,-0.5423,0.212,0.788,0.0,0
14829,2015-11-23,SMN ProShares UltraShort Basic Materials Last Tradehttpstco1BifbZQ68vSMN AAPL SLWTO M SMN nasdaq pennystocks,29.4375,0.0,0.0,1.0,0.0,1
14830,2015-11-23,See why these assets are trending in 1 watchlist AAPL DB GAZP TSLA httpstcoWI8PglEnro httpstco8A2kCABlvK,29.4375,0.1779,0.0,0.884,0.116,2
14831,2015-11-23,bosocial Mathiaspau RT bosocial Apple  among cheapest PE fwds in technology stocks AAPL tech DOW Nasdaq DJI DJIA NDX  ,29.4375,0.0,0.0,1.0,0.0,1
14832,2015-11-23,MTBigsky SPY ESF No Brainer AAPL Rejection 120 amp 200dma httpstcoOepvOMALyr,29.4375,-0.6908,0.388,0.612,0.0,0
14833,2015-11-23,Mathiaspau RT bosocial Apple  among cheapest PE fwds in technology stocks AAPL tech DOW Nasdaq DJI DJIA NDX     http,29.4375,0.0,0.0,1.0,0.0,1
14834,2015-11-23,Watch the iPad Pro go toetotoe with a MacBook Pro when exporting 4K httpstcofkpGpRdzRP iDownloadBlog AAPL httpstcoygUOZukzPa,29.4375,0.0,0.0,1.0,0.0,1
14835,2015-11-23,ATVI Filings Updated Monday November 23 2015 125923 PM KRE XLB AAPL IBB httpstcoISytamppT1,29.4375,0.0,0.0,1.0,0.0,1
14836,2015-11-23,Apple Stock Price 11769 apple AAPL,29.4375,0.0,0.0,1.0,0.0,1
14837,2015-11-23,RT ivanhoff New alltime highs for Amazon Heres AMZN vs AAPL since their IPOs httpstco3unZPLVOvs,29.4375,0.1779,0.0,0.892,0.108,2
14838,2015-11-23,AAPL PFEPfizers Viagra Tax Dollars Head to Dublin as US Loses AgainhttpstcoA6A8n70zDI,29.4375,-0.3182,0.173,0.827,0.0,0
14839,2015-11-23,toptickertweets DAX SPY AGN PFE AAPL FinTech FinServ httpstcoNKDRUaTly8 201511230800,29.4375,0.0,0.0,1.0,0.0,1
14840,2015-11-23,AAPL  Shares in Kainos Fall as Profit Dips  Update httpstcokZpAMIKDqb,29.4375,0.6249,0.0,0.611,0.389,2
14841,2015-11-23,Leaked screenshots show that Apple is working on a troubleshooting app AAPL httpstcoYqiFtks5jO,29.4375,-0.1531,0.164,0.714,0.121,0
14842,2015-11-23,AAPL Apple Inc NASDAQAAPL Trading Outlook Forecast Cloud  httpstcoxdhgtNV2KF,29.4375,0.0,0.0,1.0,0.0,1
14843,2015-11-23,Tickers trending on TWTR in last 1 hour AAPL BHI DB DJIA PANW httpstco5QwVjW1Vnf httpstcog0RwYQT2h8,29.4375,0.0,0.0,1.0,0.0,1
14844,2015-11-23,theflynews Apple survey sends positive sign on upgrade frequency says Piper Jaffray AAPL Full Story httpstcobwRF8xTzf6,29.4375,0.5574,0.0,0.806,0.194,2
14845,2015-11-23,AAPL DISCHINO Look at the news abovei7 might be waterproof DISCHINO httpstcol6NwBCENmE,29.4375,0.0,0.0,1.0,0.0,1
14846,2015-11-23,kthirum1 InvestHuddle Update Cierre Stocks Major News AGN 317 PFE 271 AAPL 127 AMZN 151 GME 404 CMG 434 WMT 0,29.4375,0.0,0.0,1.0,0.0,1
14847,2015-11-23,bosocial Gain from movement in these buzzing assets Greekdebt AAPL DAX RGZPF TSLA httpstcoQFkYvWmPpW  httpstcoVBwZugGSyO,29.4375,0.6249,0.0,0.718,0.282,2
14848,2015-11-23,RT GEQSense 2 SPOTS Left for Trader Classes These will go fast Contact us to sign up today httpstcoS1v8rZklBUAAPL EURUS,29.4375,0.0,0.0,1.0,0.0,1
14849,2015-11-23,Day 1  AAPL AAPL httpstcoj0iF2LbVPP  via httpstcoKd2qwcsyit,29.4375,0.0,0.0,1.0,0.0,1
14850,2015-11-23,Holiday Seen as Inflection Point for Apple Watch AAPL  Analyst httpstcopBQnVq3gOk,29.4375,0.4019,0.0,0.787,0.213,2
14851,2015-11-23,RiskReversal Fitbit Apple Watch demand up ahead of holidays httpstcodbSzlez5pJ via IBDeditorials  FIT AAPL GRMN,29.4375,0.6523,0.078,0.621,0.302,2
14852,2015-11-23,Apple Will Soar After Solving This One Problem AAPL httpstcoqDX2h6QqNO,29.4375,-0.0772,0.206,0.611,0.183,0
14853,2015-11-23,RT bosocial Apple  among cheapest PE fwds in technology stocks AAPL tech DOW Nasdaq DJI DJIA NDX httpstco2Aj7lcjJXW ,29.4375,0.0,0.0,1.0,0.0,1
14854,2015-11-23,Monitor your watchlist of assets for tweets US Tech Giants httpstcokdZSg01UFl AAPL GOOGL MSFT FB TWTR,29.4375,0.1779,0.0,0.898,0.102,2
14855,2015-11-23,BAC News Actives on open  CBOE AAPL FB BAC MSFT PFE AMZN DIS GE  httpstco1TWJJyiZor  Analyze httpstco2TqhC31ILw,29.4375,0.2732,0.0,0.884,0.116,2
14856,2015-11-23,Morning Traders Watching CANF KBIO MCUR CLDXhttpstcoBfqou7YeXP  live screen share chat room live lessons FB AAPL DAYTRADE,29.4375,0.296,0.0,0.879,0.121,2
14857,2015-11-23,FB Facebook Inc Current PricehttpstcoCcE8Lq0fM1FB AAPL TNA GLDX FB finance pennystocks,29.4375,0.0,0.0,1.0,0.0,1
14858,2015-11-23,Taarriqq QQQ DOUBLE TOP TO WATCH CAN BE BEARISH FOR TECH STOCKS AS U SEE AAPL TWTR SWKS  NXPI FB  R WEAK httpstcoAAHFyCrnQp,29.4375,-0.2732,0.144,0.755,0.101,0
14859,2015-11-23,bosocial bosocial Gain from movement in these buzzing assets GAZP AAPL DAX Greececrisis TSLA    httpstcoXG5hVFJGig,29.4375,0.6249,0.0,0.718,0.282,2
14860,2015-11-23,RT chrismarriott Join chrismarriott amp tintedgreen for AAPL Pay Netflix iPadPro AppleCar infosec AppleCoreRot Surface Priv https,29.4375,0.2023,0.075,0.806,0.118,2
14861,2015-11-23,RT UPTRENDZz SCIE STRAP UPBIEI KBIO OWOO CAPV HART MJNA HEMP BTFL WRFX PVSP SLNN GNPT AAPL GOOG TDEY PYPL,29.4375,0.0,0.0,1.0,0.0,1
14862,2015-11-23,AAPLUS Apple wins patent trial against Pendrell subsidiary APPLE INC  httpstcoxJBi7T8QvF SP500,29.4375,0.5719,0.0,0.748,0.252,2
14863,2015-11-24,UPTRENDZz RXMD SUNE DBMM SBFM looking awesomeSUNE HART HEMP HPTG KBIO CAPV GNPT AAPL GOOG AGN GPRO GBSN GSAT AMDA FN,29.719998999999998,0.0,0.0,1.0,0.0,1
14864,2015-11-24,kthirum1 BUZZJustIn Tickers trending on TWTR in last 1 hour Nikkei USDJPY USDCAD EURUSD AAPL  httpstcoEIB7ZlyOvG,29.719998999999998,0.0,0.0,1.0,0.0,1
14865,2015-11-24,The End of the PC AAPL MSFT tech wintel httpstcoS6DviHMrfm httpstco0Hhv4KwNAP httpstcocWNz5uxt0t,29.719998999999998,0.0,0.0,1.0,0.0,1
14866,2015-11-24,RT SAlphaAAPL 2016 Will Be Apples Biggest Year httpstcoEPnFIxIHG2 AAPL,29.719998999999998,0.0,0.0,1.0,0.0,1
14867,2015-11-24,kthirum1 kthirum1 kthirum1 kthirum1 kthirum1 iMachi315 AAPL Why does Apple always do this,29.719998999999998,0.0,0.0,1.0,0.0,1
14868,2015-11-24,BinaryTrading13 RT httpstcoJHzo3Qo5Ck davidmoble billgunderson  Disruptive stocksAAPL TSLA UA GILD NFLX CRM AMZN CELG W,29.719998999999998,-0.3182,0.15,0.85,0.0,0
14869,2015-11-24,AAPL News The New Apple IPad Pro Appears Targeted At Amateurs AAPL APPLE httpstcoBeQun1iS2T  Analyze httpstco0RCUzfucO9,29.719998999999998,0.0,0.0,1.0,0.0,1
14870,2015-11-24,kthirum1 kthirum1 larryyang888 RT ShayneHeffernan AMZN WMT AAPL GPRO Tough Christmas for Retailers in the  httpstco0E27L9zJIV,29.719998999999998,-0.128,0.091,0.909,0.0,0
14871,2015-11-24,Apple Pay reportedly launching in China by February AAPL httpstcoxECu5glGSG,29.719998999999998,-0.1027,0.135,0.865,0.0,0
14872,2015-11-24,cj7758 RT SAlphaAAPL Decoding Apples North San Jose Land Mystery httpstco59KVsAe35G AAPL,29.719998999999998,0.0,0.0,1.0,0.0,1
14873,2015-11-24,NASDAQPlays RT mjcharts Join httpstcogPjrKWVMNx and make money trading options  FB AAPL BIIB TSLA httpstcoesyrr4VDMF,29.719998999999998,0.296,0.0,0.864,0.136,2
14874,2015-11-24,olyant75 AAPL  Apple Pay Aims to Launch in China by February httpstcoQw7HoP4LGq,29.719998999999998,-0.1027,0.113,0.887,0.0,0
14875,2015-11-24,kthirum1 BUZZJustIn See why these assets are trending in 1 watchlist VRX AAPL Greferendum DB DJIA  httpstcodyXF5yndSs,29.719998999999998,0.1779,0.0,0.898,0.102,2
14876,2015-11-24,RT kthirum1 diggingplatinum RT iliganonko PortfolioBuzz CityFALCON score gives top rated news for FREE bigdata AAPL TSLA httpst,29.719998999999998,0.7034,0.0,0.733,0.267,2
14877,2015-11-24,AppleNewsOutlet RT LearnBonds Apple Inc Watch Gets AI Boost as Holiday Inflection Looms httpstcoXgTgwV6lo4 AAPL,29.719998999999998,0.5859,0.084,0.632,0.284,2
14878,2015-11-24,RT alphatrends VIDEO httpstcogtop1a0IJb Stock Mkt Analysis for Wk Ending 112015 SPY QQQ AAPL IWM IBB,29.719998999999998,0.0,0.0,1.0,0.0,1
14879,2015-11-24,RT markelizondo521 Tue 24 Nov 2015 114725 GMT Top 10 Hottest Stocks  IBM GOOGL AAPL TSLA FB  httpstcoixA5abyd2J st,29.719998999999998,0.2023,0.0,0.909,0.091,2
14880,2015-11-24,See why these assets are trending in 1 watchlist AAPL DJIA NIFTY Nikkei SENSEX httpstco365Dqmllqc httpstco5oaiFBkduf,29.719998999999998,0.6289,0.0,0.717,0.283,2
14881,2015-11-24,ELPfan Is Adele Proving Apples Music Strategy Is WronghttpstcorT0hZXiT9m AAPL,29.719998999999998,0.0,0.0,1.0,0.0,1
14882,2015-11-24,NASDboy AAPL red now lmao,29.719998999999998,0.5994,0.0,0.506,0.494,2
14883,2015-11-24,CMLviz AAPL The Most Absurd Dominance Ever httpstcoZwFP0XNS0b httpstcoP8onPQWBwV,29.719998999999998,0.2682,0.0,0.794,0.206,2
14884,2015-11-24,HomeDayTrading Stocks in play 24 de noviembre 2015AAPL FB TWTR TIF XRX VRX AEZS KBIO SUNE X DLTR CA httpstcopXsOmdBcSm,29.719998999999998,0.34,0.0,0.882,0.118,2
14885,2015-11-24,SBFM Holding 4 mil Cancer Patent cancer FDA stocks  BIEI KBIO SUNE RXMD HART MJNA HEMP AEZS SLNN GNPT AAPL GOOG FBEC,29.719998999999998,-0.8689,0.317,0.683,0.0,0
14886,2015-11-24,fredezl35 mjcharts Join httpstcoecokY7Xk32 and make money trading options  FB AAPL BIIB TSLA NFL httpstcopXsOmdBcSm,29.719998999999998,0.296,0.0,0.864,0.136,2
14887,2015-11-24,AAPL Apple reportedly aiming for China Apple Pay launch in February httpstcoAbmVDx1doT MaximumPenny,29.719998999999998,-0.1027,0.104,0.896,0.0,0
14888,2015-11-24,SFinanciers How can the recent terrorist attacks affect shares of GOOG AAPL MSFT TWTR  and FB  Read abo httpstcopXsOmdBcSm,29.719998999999998,-0.7506,0.295,0.62,0.085,0
14889,2015-11-24,Tue 24 Nov 2015 141741 GMT Top 10 List is out GS TSLA AAPL AMZN GOOGL  httpstcoUbgjQ0gWkI,29.719998999999998,0.2023,0.0,0.899,0.101,2
14890,2015-11-24,Tue 24 Nov 2015 141010 GMT The Results Are Out AAPL TSLA GS httpstco24L8LJMl0K,29.719998999999998,0.0,0.0,1.0,0.0,1
14891,2015-11-24,Tue 24 Nov 2015 141923 GMT The Results Are Out AAPL TSLA GS httpstco24L8LJMl0K,29.719998999999998,0.0,0.0,1.0,0.0,1
14892,2015-11-24,Hm Since Apple booked 56B revs for ChinaSay 35B is iPhone to be conservativeof which 60 is the 630M 6 units FY15AAPL,29.719998999999998,0.0,0.0,1.0,0.0,1
14893,2015-11-24,JohnyTradr Farmland A Growing Investment Option httpstcoge7OPtQ7b5 httpstcoT1ylcVgryK stocks trading investing FB AAPL,29.719998999999998,0.1779,0.0,0.866,0.134,2
14894,2015-11-24,markf1988tw GLD update SPY AAPL GLD IsItDownRightNow reports that Stocktwits is down It appears to be up  httpstcoe8YV3cPJ8p,29.719998999999998,0.0,0.0,1.0,0.0,1
14895,2015-11-24,mckeevjm I remember last year when people doubted AAPL before BlackFriday  Are you guys silly what are you smoking ,29.719998999999998,-0.25,0.109,0.833,0.057,0
14896,2015-11-24,2016 Wont Be Apples Biggest Year httpstcop5ivSoiX89 AAPL,29.719998999999998,0.0,0.0,1.0,0.0,1
14897,2015-11-24,Tue 24 Nov 2015 164242 GMT Top 10 List is out GS TSLA AAPL AMZN GOOGL  httpstcoUbgjQ0gWkI,29.719998999999998,0.2023,0.0,0.899,0.101,2
14898,2015-11-24,DUST Direxion Daily Gold Miners Bear 3x Shares  ChangehttpstcojZKXRWZA86DUST MO PG AAPL DUST invest finance,29.719998999999998,0.296,0.0,0.864,0.136,2
14899,2015-11-24,Paylocity Tapping A High Growth Market httpstcojspKzfucfQ httpstcoJlYeulNmT2 stocks trading investing FB AAPL,29.719998999999998,0.3818,0.0,0.809,0.191,2
14900,2015-11-24,Tue 24 Nov 2015 162945 GMT Top 10 List is out GS TSLA AAPL AMZN GOOGL  httpstcoUbgjQ0gWkI,29.719998999999998,0.2023,0.0,0.899,0.101,2
14901,2015-11-25,Apple Inc AAPL iPad Pro Reaction Was Full of Problems AAPL Apple iPadPro httpstcoakntzLsq1m,29.5075,-0.4019,0.172,0.828,0.0,0
14902,2015-11-25,AAPL  Apple Music Comes to Alphabets Android httpstcoERWeFQogCM,29.5075,0.0,0.0,1.0,0.0,1
14903,2015-11-25,RT SentiQuant toptickertweets DAX AAPL SPY AEMD FB FinTech FinServ httpstcoNKDRUaTly8 201511250800,29.5075,0.0,0.0,1.0,0.0,1
14904,2015-11-25,Pre Thanksgiving Update for  Apple IncorporatedNASDAQAAPL httpstcopeVygzd4aV AAPL,29.5075,0.0,0.0,1.0,0.0,1
14905,2015-11-25,RT karenmpd Apple Pay is coming to China httpstcolox0FLxnL1 AAPL,29.5075,-0.1027,0.135,0.865,0.0,0
14906,2015-11-25,kthirum1 kthirum1 BUZZJustIn Access curated tweets high relevancy less spam US Tech Giants httpstconFWHlYEtXV AAPL GOOGL M,29.5075,-0.2975,0.128,0.872,0.0,0
14907,2015-11-25,lookn4wins AAPL Apple Inc ShareshttpstcopEhaE2iXyTAAPL IAU FXI LOW AAPL stockmarket investing,29.5075,-0.4278,0.221,0.779,0.0,0
14908,2015-11-25,Apple Music Comes to Alphabets Android AAPL httpstcofcPQqReYmJ,29.5075,0.0,0.0,1.0,0.0,1
14909,2015-11-25,Report Apple to begin using OLED iPhone displays in 2018 AAPL LPL OLED httpstco2lkKvzzb5v,29.5075,0.0,0.0,1.0,0.0,1
14910,2015-11-25,Good Morning Futures looking  upour trades gappppping up 100 again today GOOGL NFLX AAPL BABA AMBA httpstcoQJZ7NwlAtl,29.5075,0.4404,0.0,0.847,0.153,2
14911,2015-11-25,kthirum1 kthirum1 bosocial Screen through high rated articles for US Tech Kings at once AAPL GOOG FB  httpstcolhZ4vyiZ3H,29.5075,0.0,0.0,1.0,0.0,1
14912,2015-11-25,StockWebTrading AAPL AMAT AMGN AMTD AMZN ATVI Trade long and short positions from the NASDAQ up to 190 since 2011 ,29.5075,0.0,0.0,1.0,0.0,1
14913,2015-11-25,2017 AAPL  httpstcoi4W5lupcRN,29.5075,0.0,0.0,1.0,0.0,1
14914,2015-11-25,AAPL Rejected around 11920 couple of times yesterday See if it can get above and stay,29.5075,-0.5106,0.18,0.82,0.0,0
14915,2015-11-25,Largest open interest increases among single stock options for 1125 include FB CHK BAC SUNE and AAPL,29.5075,0.4588,0.0,0.842,0.158,2
14916,2015-11-26,Via bosocial Track trending assets in 1 watchlist FTSE100 AAPL AUDUSD NZDUSD USDCAD httpstcou0eERoOzY1 httpstcoNSlBXTEjmI,29.5412505,0.1779,0.0,0.884,0.116,2
14917,2015-11-26,GM AAPL BABA BAC CVX T  httpstcoBH4En8svVe httpstcoeGZDHN01Sq,29.5412505,0.0,0.0,1.0,0.0,1
14918,2015-11-26,RT SeekingAlpha My Black Friday Specials httpstcoXBKcL9Vwjc CMG CTSH GILD PCLN TSM ULTA VMW AAPL,29.5412505,0.0,0.0,1.0,0.0,1
14919,2015-11-26,RT BoardCentral Top Stock searches on message boards and Twitter USO SPY UPOT DIA AAPL 1030 am stocks finance stockmarket St,29.5412505,0.2023,0.0,0.917,0.083,2
14920,2015-11-26,The Market Got It Right On GameStop Eventually httpstcoYHoGo9BOKq httpstcoJlYeulNmT2 stocks trading investing FB AAPL,29.5412505,0.0,0.0,1.0,0.0,1
14921,2015-11-26,RT SeekingAlpha My Black Friday Specials httpstcovq8AmsMdbu CMG CTSH GILD PCLN TSM ULTA VMW AAPL httpstcoeGZDHN01Sq,29.5412505,0.0,0.0,1.0,0.0,1
14922,2015-11-26,Via bosocial Track trending assets in 1 watchlist FTSE100 AAPL GBPUSD NZDUSD USDCAD httpstcoWk7mu5y77Q httpstcoNSlBXTEjmI,29.5412505,0.1779,0.0,0.884,0.116,2
14923,2015-11-26,Via STERLINGMHOLMES Via STERLINGMHOLMES Via PortfolioBuzz Track trending assets in 1 watchlist FTSE100 AAPL  httpstcopP3W6SKTbF,29.5412505,0.1779,0.0,0.884,0.116,2
14924,2015-11-26,RT Stockology101  For Apple and Venmo China Shows What Lies Ahead  httpstcoybuc32ON3N AAPL GOOG PCLN K,29.5412505,-0.4215,0.167,0.833,0.0,0
14925,2015-11-26,RT FoolHeadlines Apple Inc Wins Gold With New iPhones httpstcoAahDkrot9g  AAPL httpstcoeGZDHN01Sq,29.5412505,0.5719,0.0,0.748,0.252,2
14926,2015-11-28,RT rosnerstocks XOM Company Info Updated Saturday November 28 2015 25920 PM EWY AAPL XME CNX httpstcoqqv1jr016o,29.5412505,0.0,0.0,1.0,0.0,1
14927,2015-11-28,Tickers trending on TWTR in last 1 hour AAPL EURUSD NFLX SPX TSLA httpstcoXVm1kI2Lun  httpstcoIFXe4VLiF2,29.5412505,0.0,0.0,1.0,0.0,1
14928,2015-11-28,Track trending assets in 1 watchlist AAPL EURUSD NFLX SPX TSLA httpstcoXVm1kI2Lun  httpstcoIFXe4VLiF2,29.5412505,0.1779,0.0,0.866,0.134,2
